id,procurement_type,package_name,coordinates
19760174,PENGADAAN_BARANG,TRIDENT X-VIEW 3D PANORAMIC DR CEPH 3D FOV 11X11 (Fixed),
21763226,PENGADAAN_BARANG,Tiang bor beton diameter 600 mm,
18820325,PENGADAAN_BARANG,Belanja Bahan-Bahan Bakar dan Pelumas Sub. Kegiatan  Koordimasi dan Sinkronisasi Penyediaan Prasaarana dan Sarana Pengelolaan Persampahan,
18342358,PENGADAAN_BARANG,Point 3D Combi 500 (Pano+CBCT) Lite,
17920750,PENGADAAN_BARANG,Pengadaan Precast Terowongan Type U 80.15.30.8 Cm,
17940757,PENGADAAN_BARANG,Belanja Modal Peralatan Studio Video dan Film,
19756023,PENGADAAN_BARANG,Pasangan Batu,
21053709,PENGADAAN_BARANG,Ambulance Gawat Darurat (HC.GD1),
21064727,PEKERJAAN_KONSTRUKSI,Perbaikan Sarana Dan Prasarana Penataan Taman Kumbasari Tukad Badung (Pemulihan Infrastruktur Akibat Bencana Banjir),
21752918,PENGADAAN_BARANG,CIOS Select (II - Neo),
21755456,PENGADAAN_BARANG,Peralatan Praktik Kejuruan - Konsentrasi Keahlian Tata Kecantikan Kulit dan Rambut (DAK) SMKN 1 Tampaksiring,
17943336,PENGADAAN_BARANG,Belanja Barang untuk Dijual/Diserahkan kepada Pihak Ketiga/Pihak Lain,
18821103,PEKERJAAN_KONSTRUKSI,Pemeliharaan Jembatan Lembongan - Ceningan (Jembatan Kuning),
21771198,JASA_LAINNYA,Belanja Jasa Ketersediaan Layanan (Availibility Payment) Infrastruktur Telekomunikasi dan Informatika,
21777245,PENGADAAN_BARANG,Belanja Natura dan Pakan-Natura,
18482698,PENGADAAN_BARANG,"115 SD Dump Sampah 3,5 M3 Senang Jaya Abadi",
17926622,PENGADAAN_BARANG,Lapis Pondasi Agregat Kelas A,
18489160,PENGADAAN_BARANG,"Belanja Makanan dan Minuman pada Fasilitas Pelayanan Urusan Kesehatan-Belanja Makanan dan Minuman Pasien, Belanja Makanan Pegawai Jaga, Medis Paramedis dan Non Paramedis",
21040910,PENGADAAN_BARANG,Laparoscopy MOW with Camera and Monitor,
17925788,JASA_LAINNYA,Belanja Jasa Tenaga Keamanan,
21037330,PENGADAAN_BARANG,2.15.02.2.02.0001 Belanja Modal Instalasi Lain (Pengadaan Rumah Lampu Komplit LED),
18818805,PENGADAAN_BARANG,Solar,
18489828,PEKERJAAN_KONSTRUKSI,"Rehab Ex Kantor Pertanian dan ex Kantor Ketahanan Pangan, Kelautan dan Perikanan lanjutan",
21765534,PENGADAAN_BARANG,Peluru Vaksinasi Dan Eliminasi,
18482695,PEKERJAAN_KONSTRUKSI,Pembangunan Ruang Kelas Baru (RKB) pada SDN 1 Peliatan,
19760179,PENGADAAN_BARANG,Laparoscopy MOW with Camera and Monitor,
21774834,PENGADAAN_BARANG,Belanja Jasa Tenaga Kesenian dan Kebudayaan,
21032803,PENGADAAN_BARANG,Belanja Modal Mesin Proses,
21749736,PENGADAAN_BARANG,Pengadaan Peralatan Praktik Kejuruan - Konsentrasi Keahlian Desain dan Produksi Busana (DAK) SMKN 4 Denpasar,
19766235,PEKERJAAN_KONSTRUKSI,Rekonstruksi Jalan Tegal Ambengan - Jelai,
17940858,PENGADAAN_BARANG,"Saluran berbentuk U Tipe 80/80 x 120 Cm (dengan tutup Pracetak UK. 100 x 120 x 12 cm), T. 10 Ton",
17935668,PENGADAAN_BARANG,"Saluran U Pracetak Tipe DS 3 (60x80x120 Precast), T. 10 Ton",
18491598,PENGADAAN_BARANG,Belanja Modal Mebel,
19760056,PENGADAAN_BARANG,"Pek. Lapis Fondasi Agregat Kelas A, Terpasang",
21043492,PEKERJAAN_KONSTRUKSI,Pembangunan Bangunan Binaan Satpol PP Kota Denpasar,
21762526,PENGADAAN_BARANG,Baja Tulangan sirip BjTS 420A,
21039589,PENGADAAN_BARANG,Frame + Cover Manhole Tipe A - Bintang (precast K.350),
17933729,PENGADAAN_BARANG,"Penanganan sampah melalui pemilahan dan pengolahan sampah di instalasi pengolahan sampah TPS3R, PDU, TPST, TPS, SPA, PSEL/PLTSa, RDF, pusat pengomposan, biodigester, Bank Sampah dan fasilitas lainnya sesuai dengan peraturan perundangan,Belanja Alat/Bahan untuk Kegiatan Kantor-Perlengkapan Dinas",
17940389,JASA_KONSULTANSI_BU_KONSTRUKSI,"Pembangunan Seawall dan Bangunan Pengaman Pantai Lainnya - Belanja Modal Bangunan Pengaman Sungai/Pantai dan Penanggulangan Bencana Alam Lainnya - Penyusunan DED Konservasi Teluk Benoa, Kecamatan Kuta Selatan di Kabupaten Badung",
17941012,PENGADAAN_BARANG,Perkerasan Blok Beton 20x20x8 abu-abu Fc 20 Mpa,
17934801,PENGADAAN_BARANG,Pasang Pipa PVC D 8 Inchi Di Dalam Gorong - Gorong,
21042800,PENGADAAN_BARANG,Total Cholesterol Test Strip,
17942063,PENGADAAN_BARANG,Laston Lapis Aus AC-WC,
17929138,PENGADAAN_BARANG,Kereb Pracetak Peninggi 15x20x50 Fc 18 Mpa,
21032781,PEKERJAAN_KONSTRUKSI,Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan Gedung Kantor,
17947145,PENGADAAN_BARANG,Baja Tulangan siiip BjTS 420 B,
21774883,PENGADAAN_BARANG,Pekerjaan Beton Siklop Fc 15 MPa,
21758610,PENGADAAN_BARANG,Pek. Pemasangan Dinding Bata Merah Press,
17932137,PENGADAAN_BARANG,Viewsonic Proyektor VS16909 + GTC Screen Motorized GTC FJ0507 + Projector Ceiling Bracket,
21057171,PENGADAAN_BARANG,"Beton , fc 15 Mpa",
18480973,JASA_KONSULTANSI_BU_NON_KONSTRUKSI,Belanja Jasa Konsultansi Berorientasi Layanan-Jasa Khusus (Penilaian Individu Objek Pajak PBB-P2),
17929078,PENGADAAN_BARANG,Electric Celebes Bed 3 Motor - 74005 (FBO),
18818116,PENGADAAN_BARANG,Belanja barang dan jasa BLUD berupa Belanja Alat Kesehatan dan Bahan Medis Habis Pakai Farmasi - PL,
18360072,PENGADAAN_BARANG,Belanja Modal Kendaraan Bermotor Angkutan Barang,
18012878,PEKERJAAN_KONSTRUKSI,Rekonstruksi  Jalan dan Bangunan Pelengkap Jalan pada Ruas Jalan Penulisan- Sukawana,
18491133,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC) tebal 6 cm,
17924597,PENGADAAN_BARANG,Lapis Pondasi Agregat Kelas A,
17939589,PENGADAAN_BARANG,"Laston Lapis Antara (AC-BC), Terpasang",
17938693,PENGADAAN_BARANG,Saluran berbentuk U Tipe 40x60x120 (dengan tutup) Precast 10 ton,
21035799,PENGADAAN_BARANG,Saluran berbentuk U Pracetak Tipe DS 2a (dengan tutup),
21037802,PENGADAAN_BARANG,Beton FC 15 Mpa,
17928585,PENGADAAN_BARANG,Veriton Z4 AIO - Core i7 (VZ4/0055),
17949223,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
18490261,PENGADAAN_BARANG,Belanja Pakaian Olahraga,
21756067,PENGADAAN_BARANG,Belanja Bahan-Bahan Lainnya ( Penunjang Medik),
21046473,PENGADAAN_BARANG,"Pek. Pas. Lantai Keramik Polished Glossy 60 x 60 cm, Homogenus",
17929014,JASA_KONSULTANSI_BU_KONSTRUKSI,Belanja Jasa Konsultansi Lainnya-Jasa Konsultansi Lingkungan - Penyusunan Dokumen Lingkungan Kawasan Pusat Pemerintahan Kabupaten Badung,
21761951,JASA_LAINNYA,Kewajiban Belanja Pemeliharaan Peralatan dan Mesin Tahun 2024,
17948274,PENGADAAN_BARANG,Saluran berbentuk U Tipe DS 3 (60x80/120),
21764497,PEKERJAAN_KONSTRUKSI,Perkerasan Bahu Jalan pada Ruas Jalan Provinsi PENULISAN - BELANDINGAN - SONGAN,
18818423,PEKERJAAN_KONSTRUKSI,Pemeliharaan Berkala Jalan Sakti - Penida,
17927593,PENGADAAN_BARANG,Pasangan Batu,
17941732,PENGADAAN_BARANG,Pek. Pembesian dia lebih besar sama dengan dari  12 mm,
21047253,PENGADAAN_BARANG,Pek. Penulangan Besi Ulir/Bjts Diameter Lebih dari atau sama dengan 12 Mm,
17920928,PENGADAAN_BARANG,Lapis Pondasi Agregat Kelas A,
21046353,PENGADAAN_BARANG,Lapis Pondasi Agregat Kelas A,
21058200,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
18490305,PEKERJAAN_KONSTRUKSI,"Pembangunan, Rehabilitasi Ruang Kelas dan Fasilitas penunjang pada SDN 4 Melinggih",
21754381,PENGADAAN_BARANG,Pasangan Batu,
18603901,PEKERJAAN_KONSTRUKSI,Penataan Halaman Gedung Kesenian Ir. Soekarno,
18609702,PENGADAAN_BARANG,Belanja Modal Kendaraan Bermotor Angkutan Barang,
21776194,PENGADAAN_BARANG,"Lapis Pondasi Agregat Kelas A, Terpasang",
18486588,PENGADAAN_BARANG,Celebes Electric Bed 3 Motor - 74105 (FBO-MA102),
18482780,PENGADAAN_BARANG,Belanja Bahan-Bahan Lainnya,
17942689,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
21058781,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
21047084,PENGADAAN_BARANG,Frame + Cover Manhole Tipe A Bintang Besar (Precast Fc 30) T  10 Ton,
21029289,PENGADAAN_BARANG,Laston Lapis Aus (Ac-WC),
17923019,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
18485961,PENGADAAN_BARANG,Saluran Siklop berbentuk U,
18014584,PEKERJAAN_KONSTRUKSI,Rekonstruksi Jalan Kayubihi - Pucangan,
17950065,PENGADAAN_BARANG,Belanja Pakaian Olahraga,
21042227,PENGADAAN_BARANG,"Belanja Hibah Barang kepada Badan dan Lembaga Nirlaba, Sukarela BersifatSosial Kemasyarakatan (DINAS KEBUDAYAAN KOTA DENPASAR)",
18606679,PENGADAAN_BARANG,Belanja Pemeliharaan Jaringan-Jaringan Listrik-Jaringan Listrik Lainnya,
17925776,PENGADAAN_BARANG,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat,
18012165,PENGADAAN_BARANG,Pengadaan Kendaraan Dinas Bermotor Perorangan - Mobil Dinas KDH,
17925170,PENGADAAN_BARANG,"Pembuatan s.d Pengecoran 1 m3 beton mutu rendah fc 15 MPa slump (100.25) mm, agregat maksimal 19 mm secara Semi-Mekanis",
17933310,PENGADAAN_BARANG,Jasa Sewa Kendaraan Roda 4,
19765434,PENGADAAN_BARANG,VITEK 2 COMPACT 60 and Accessories,
21756511,PENGADAAN_BARANG,Aluminium Sulfat Granular,
17930483,PENGADAAN_BARANG,Laston Lapis AUS AC-WC,
19758514,PENGADAAN_BARANG,Pemasangan 1 M2 bekisting untuk plat lantai,
18011538,PEKERJAAN_KONSTRUKSI,Jalan Susut - Selat Peken Dan  Sala - Pura Dalem,
21049500,PEKERJAAN_KONSTRUKSI,Peningkatan Jalan Lingkungan di Kelurahan Sanur,
21773324,JASA_LAINNYA,Belanja Sewa Alat kantor Lainnya,
17922474,PENGADAAN_BARANG,Kabel Feeder FRC 4 x 150 mm2,
18678388,PENGADAAN_BARANG,"Beton Siklop, fc 15 Mpa",
21046205,PENGADAAN_BARANG,Pengadaan Dan Pemasangan Media Link Komunikasi Fiber Optic Tanpa Tiang Penyangga,
17920818,PENGADAAN_BARANG,Pengadaan Perlengkapan Sekolah - Belanja Modal Bahan Perpustakaan Tercetak Lainnya,
17945210,PENGADAAN_BARANG,Belanja Bahan-Bahan / Bibit Tanaman,
17939171,PENGADAAN_BARANG,Pengadaan Precast Terowongan Type Penutup 1/2 Dia Rad R 40 - 30 cm,
18013612,PEKERJAAN_KONSTRUKSI,"Rekonstruksi Dan Pelebaran Rabat Beton Jalan Pengotan - Penyebeh , Jalan Tamanbali - Guliang Kangin, Dan Jalan Bangkiangsidem-Pedukuhan",
19760000,PENGADAAN_BARANG,Tenaga Kebersihan Kliner Senior Paket Tanpa Seragam,
21057101,PENGADAAN_BARANG,Belanja Bahan-Bahan Bakar,
21060411,PENGADAAN_BARANG,Pek. Penulangan Besi Ulir/Bjts Diameter lebih dari sama dengan 12 Mm,
21051147,PENGADAAN_BARANG,Lapis Pondasi Agregat Kelas A,
21754071,JASA_LAINNYA,Belanja Sewa Peralatan Komputer Lainnya (Sewa  proyektor/OHP/Infocus/LCD/HDTV),
17945081,PEKERJAAN_KONSTRUKSI,"Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat, Peningkatan Jalan Usaha Tani Subak Liplip",
19756941,PENGADAAN_BARANG,Oksigen Cair,
21032272,PENGADAAN_BARANG,"Pek. Pas. Plafond Gypsum Board Uk. 1200x2400x9 mm, Rangka Hollow",
17943689,PENGADAAN_BARANG,"Tutup Pracetak Bermotif Tipe UK 110x120x15 cm Ubin Penutup Difable, T-10 Ton",
18484298,PEKERJAAN_KONSTRUKSI,Pembangunan Ruang Kelas Baru (RKB) dan Fasilitas Penunjang pada SDN 3 Ketewel,
18344704,JASA_LAINNYA,Belanja Jasa Pengolahan Sampah,
18490711,PENGADAAN_BARANG,Belanja Pakaian Olahraga,
21036437,PEKERJAAN_KONSTRUKSI,Belanja Modal Taman,
21061221,PENGADAAN_BARANG,"Frame + Cover Manhole Tipe A - Bintang Besar (precast Fc.30),  T 10 ton",
17935622,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
21778527,PENGADAAN_BARANG,KOnsentrasi Keahlian Teknik Audio Vidio (DAK) SMKN 1 Kuta Selatan,
21031644,PENGADAAN_BARANG,Gibrik 30 TPD,
21777444,JASA_KONSULTANSI_BU_NON_KONSTRUKSI,"Belanja Jasa yang Diberikan kepada Pihak Ketiga/Pihak Lain, Spesifikasi Manajemen Pengawasan Layanan Trans Metro Dewata",
18011973,PEKERJAAN_KONSTRUKSI,"Pembangunan Drainase Jalan Penelokan - Batur, Dan DPT Jalan Batur - Bubung Kelambu",
18484417,PENGADAAN_BARANG,Toilet Attendant,
18359603,PENGADAAN_BARANG,Zenix 2.0 Q HV CVT TSS Modelista,
17938224,PEKERJAAN_KONSTRUKSI,"Belanja Modal Bangunan Gedung Kantor - Penataan Ruangan Inspektorat,Belanja Modal Bangunan Gedung Kantor - Penataan Ruang Inspektorat",
17926579,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
17946381,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
18481323,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC) tebal 6 cm,
17943062,PENGADAAN_BARANG,Battery Charger BC-920,
21044697,PENGADAAN_BARANG,"Frame + Cover Manhole Tipe A  Bintang Besar (precast Fc.30),  T10 ton",
18685782,PEKERJAAN_KONSTRUKSI,Konstruksi Pembangunan Gedung Kantor Gudang Barang Bukti Polres Karangasem,
21047930,PENGADAAN_BARANG,"Beton , fc 15 Mpa",
21040797,PENGADAAN_BARANG,Paving stone Uk. 20x20x8 cm (Natural) K.225,
21052871,PENGADAAN_BARANG,Pekerjaan Pasangan Paving tebal 8 cm K-225,
17944827,PENGADAAN_BARANG,Belanja Modal Alat Komunikasi Radio VHF,
21776763,PENGADAAN_BARANG,Pekerjaan Beton Mutu Rendah fc 15 MPa,
18346466,PENGADAAN_BARANG,Belanja Modal Jaringan Listrik Lainnya (Pemasangan LPJU Tenaga Surya Aksesoris Ukiran),
21038027,PENGADAAN_BARANG,Paping Natural 20x20cm T. 8 Cm,
17926643,PENGADAAN_BARANG,Jasa Outsourcing Tenaga IT Programmer,
21053936,PENGADAAN_BARANG,Belanja Modal Kendaraan Bermotor Penumpang,
21782180,PENGADAAN_BARANG,Kewajiban Belanja BMHP tahun 2024 (Pengadaan Langsung),
21770644,PENGADAAN_BARANG,Pengadaan dan Pemasangan Precast U Ditch 80.80.120 Gandar 12 Ton,
17928572,PENGADAAN_BARANG,Ventilator Triton MV200 Basic,
18490154,PEKERJAAN_KONSTRUKSI,"Pembangunan Ruang Kelas Baru dan Fasilitas Penunjang TK Negeri Hindu Kumara Wiyata Manukaya, Pembangunan Area Bermain dan Perabotannya, serta Penataan Halaman TK Negeri Hindu Kumara Wiyata Manukaya",
17927496,PENGADAAN_BARANG,Perkerasan Blok Beton pada Trotoar dan Median,
19763748,PENGADAAN_BARANG,Tenaga Kebersihan,
17926145,JASA_LAINNYA,"Belanja Jasa Iklan/Reklame, Film, dan Pemotretan Sub Kegiatan Penyusunan Konten Media Publik Bidang Pengelolaan Informasi Publik",
18491777,PENGADAAN_BARANG,Belanja Bahan-Bahan Lainnya,
17934239,PENGADAAN_BARANG,"Saluran berbentuk U Tipe DS1, Uk. 40x60x120 dengan tutup (Precast) T 10 Ton",
18485733,PENGADAAN_BARANG,Pengadaan Buku Pendidikan dan Pembinaan Ideologi Pancasila untuk Siswa SMP,
17929507,PENGADAAN_BARANG,Pengadaan Peralatan dan Mesin Lainnya,
17938881,PENGADAAN_BARANG,"LED Screen P1,86 Indoor Magnetic dengan ukuran 288x576 cm",
17928892,PENGADAAN_BARANG,"Hijauan pakan ternak sapi (rmput raja/gajah, jerami jagung, jerami padi dll)",
18346599,PENGADAAN_BARANG,Belanja Modal Kendaraan Bermotor Khusus,
17926743,PENGADAAN_BARANG,"Beton Siklop, fc15 Mpa",
21034391,PEKERJAAN_KONSTRUKSI,Satuan Biaya Pemeliharaan Gedung Atau Bangunan Dalam Negeri Sekolah Dasar (Perubahan),
17950161,PEKERJAAN_KONSTRUKSI,Peningkatan Jaringan Irigasi Permukaan - Belanja Modal Bangunan Pembawa Irigasi - Peningkatan Saluran Irigasi Subak Batan Badung D.I Batan Badung di Desa Gulingan Kecamatan Mengwi Kabupaten,
18481772,PEKERJAAN_KONSTRUKSI,Pembangunan Ruang Kelas Baru (RKB) dan Fasilitas Penunjang pada SDN 2 Belega,
21768502,PENGADAAN_BARANG,Pemasangan Fondasi Batu Belah Mortar Manual,
18480431,PEKERJAAN_KONSTRUKSI,Penataan Simpang Banjar Kalah - Ubud,
18819722,PEKERJAAN_KONSTRUKSI,Belanja Barang dan Jasa BLUD berupa Belanja Pemeliharaan Bangunan Kesehatan,
21033405,JASA_LAINNYA,Belanja Sewa Bangunan Gedung Tempat Tinggal Lainnya,
18486658,PENGADAAN_BARANG,Belanja Modal Kendaraan Bermotor Angkutan Barang,
17928290,PENGADAAN_BARANG,Saluran berbentuk U Tipe 40x60x120 cm (dengan tutup),
21041925,PENGADAAN_BARANG,buldozer d3,
18822627,PEKERJAAN_KONSTRUKSI,Pemeliharaan Berkala Jalan Getakan - Bakas,
17944393,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
17952967,PENGADAAN_BARANG,Belanja Bahan-Bahan Kimia,
18480649,PENGADAAN_BARANG,Belanja Bahan-Bahan Lainnya,
21042648,PEKERJAAN_KONSTRUKSI,Peningkatan Jalan Lingkungan di Kelurahan Sesetan,
17926728,JASA_LAINNYA,Sewa kendaraan,
18012827,PENGADAAN_BARANG,Belanja Modal Kendaraan Bermotor Khusus_Mobil UTD/ Mobil Donor darah,
18820107,PENGADAAN_BARANG,Truck Sampah,
18686177,PENGADAAN_BARANG,Penyediaan Alat Angkut Sampah Dum Truck,
17927507,PENGADAAN_BARANG,Kereb Pracetak Peninggi 15x20x50 fc 18 Mpa,
21750201,PENGADAAN_BARANG,Perbaikan Campuran Aspal Panas,
21047070,PENGADAAN_BARANG,Belanja Farmasi Laboratorium,
18487350,JASA_KONSULTANSI_BU_KONSTRUKSI,Pengawasan Pembangunan Gedung PJT RSUD Sanjiwani Gianyar,
21048146,PENGADAAN_BARANG,Beton fc 15 MPa,
17948798,PENGADAAN_BARANG,Pekerjaan Pasangan Pembesian Tulangan D (1),
21772316,PENGADAAN_BARANG,"Tiang Bor Beton, diameter 600 mm",
17929487,PENGADAAN_BARANG,Lapis Pondasi Agregat Kelas A,
19764022,PENGADAAN_BARANG,Ruksolitinib tab 15 mg,
18612748,PENGADAAN_BARANG,Beton fc 15 Mpa ( Terpasang ),
18820193,PEKERJAAN_KONSTRUKSI,Pembangunan Gedung Cytotoxic,
21044271,PENGADAAN_BARANG,2.15.02.2.05.0001 Belanja Modal Alat Bengkel Bermesin Lainnya,
21050244,PEKERJAAN_KONSTRUKSI,Peningkatan Jalan Lingkungan di Desa Peguyangan Kangin,
18345778,PENGADAAN_BARANG,"Pek.Pasangan Batu Dengan Mortar Tipe N (1PC : 4 PP), untuk Beda Tinggi lebih dari 0 s.d. 1 m",
21057835,PEKERJAAN_KONSTRUKSI,Peningkatan Jalan Lingkungan di Kelurahan Padangsambian,
21750231,JASA_LAINNYA,Tambahan Anggaran untuk Sesajen Upacara Yasa Kerthi (Kerahayuan Jagat),
21055300,PENGADAAN_BARANG,Belanja Modal Alat Angkutan Darat Bermotor Lainnya,
19768386,PENGADAAN_BARANG,Pembesian Ulir,
21040507,PENGADAAN_BARANG,Belanja Modal kendaraan Bermotor Penumpang,
18491667,PENGADAAN_BARANG,Excavator,
21043898,PENGADAAN_BARANG,Pelaksana - Jasa Tenaga Keamanan,
21057310,PEKERJAAN_KONSTRUKSI,Peningkatan Jalan Lingkungan di Kelurahan Panjer,
17945496,PEKERJAAN_KONSTRUKSI,Peningkatan Jaringan Irigasi Permukaan - Belanja Modal Bangunan Pembawa Irigasi - Peningkatan Saluran Irigasi Subak Lepud di Banjar Pengabetan di Desa Baha Kecamatan Mengwi,
18487221,PENGADAAN_BARANG,Paket Data Mobile Internet Nasional BKKBN,
21778050,PENGADAAN_BARANG,Belanja Modal Excavator,
21758070,PENGADAAN_BARANG,"Beton struktur, Fc 20 Mpa",
17926648,PENGADAAN_BARANG,GENEXPERT Xpert MTB/RIF Ultra Assay Kit,
18484592,PEKERJAAN_KONSTRUKSI,Peningkatan Jalan Lingkungan Desa Batubulan,
17925645,PENGADAAN_BARANG,"Tutup Pracetak Bermotif (Type UK. 80 x 120 x 15 cm+Ubin Penuntun Difable) , T 10 Ton",
18480837,PENGADAAN_BARANG,Diesel Generator Set Weifang Engine Kapasitas 500 Kva/400 KW Silent Type C/W Instalasi,
21043601,PEKERJAAN_KONSTRUKSI,Peningkatan Jalan Lingkungan di Desa Peguyangan Kangin,
17920487,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
17939868,PENGADAAN_BARANG,Meja Siswa  VRO-SMP17,
17949833,PENGADAAN_BARANG,Perkerasan Blok Beton 20x20x8 abu-abu Fc 20 Mpa,
18602219,PENGADAAN_BARANG,Lapis Pondasi Agregat Kelas A ( Terpasang ),
18483113,PENGADAAN_BARANG,Saluran  Siklop berbentuk U,
17942737,PENGADAAN_BARANG,Laston Lapis Aus AC-WC,
17936676,PENGADAAN_BARANG,Lapis Pondasi Agregat Kelas A,
21030041,PEKERJAAN_KONSTRUKSI,Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Bangunan Gedung Kantor,
17944454,PENGADAAN_BARANG,"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 100 cm x 100 cm",
21765244,PEKERJAAN_KONSTRUKSI,",Pemeliharaan Berkala Jalan pada Ruas Jalan Provinsi JLN. SETIABUDI - WAHIDIN (DPS)",
21055661,PEKERJAAN_KONSTRUKSI,Peningkatan Jalan Lingkungan di Kelurahan Padangsambian,
18344301,PENGADAAN_BARANG,"Belanja Bahan-Bahan Kimia_Pengadaan Obat, Bahan Habis Pakai, Bahan Medis Habis Pakai,, Vaksin, Makanan dan Minuman di Fasilitas Kesehatan_dinkes",
17933482,PEKERJAAN_KONSTRUKSI,Belanja Modal Taman Belanja Modal Landskip dan Taman Depan,
17931124,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
21031423,PENGADAAN_BARANG,Belanja Modal Kendaraan  Bermotor Angkutan Barang,
18602452,PENGADAAN_BARANG,Perbaikan Campuran Aspal Panas,
21029607,PENGADAAN_BARANG,"6. Pek. Paving Block Natural 20 x 20cm, T8cm, K.225",
19755601,PENGADAAN_BARANG,"Pekerjaan Lapis Pondassi Agregat Kelas A, Terpasang",
17951864,PENGADAAN_BARANG,Lapis Pondasi Agregat Kelas A,
21755176,PEKERJAAN_KONSTRUKSI,Perkerasan Bahu Jalan pada Ruas Jalan Provinsi PENULISAN - BELANDINGAN - SONGAN,
18012008,JASA_LAINNYA,Belanja Tagihan Listrik,
17931229,PENGADAAN_BARANG,Satpam Pelaksana,
21059070,PEKERJAAN_KONSTRUKSI,Peningkatan Jalan Lingkungan di Kelurahan Panjer,
18352447,PENGADAAN_BARANG,Belanja Pemeliharaan Alat Kedokteran dan Kesehatan-Alat Kedokteran-Alat Kedokteran Lainnya,
21030624,PENGADAAN_BARANG,"2.15.02.2.02.0002 Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Listrik (Rumah lampu Komplit LED 60 W, Rumah lampu Komplit LED 90 W)",
17942839,PENGADAAN_BARANG,"Penanganan sampah melalui pemilahan dan pengolahan sampah di instalasi pengolahan sampah TPS3R, PDU, TPST, TPS, SPA, PSEL/PLTSa, RDF, pusat pengomposan, biodigester, Bank Sampah dan fasilitas lainnya sesuai dengan peraturan perundangan,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat/Bahan untuk Kegiatan Kantor Lainnya",
19758311,PENGADAAN_BARANG,Aspal Emulsi CRS-1,
21053666,PENGADAAN_BARANG,Internet 2000 Mbps international Denpasar,
19766302,PENGADAAN_BARANG,Paket Hemodialisa Dewasa Lengkap Elisio 15H,
21772206,JASA_LAINNYA,Belanja Modal Jaringan Listrik Lainnya berupa Belanja Modal Jaringan Gedung Diklat,
21056025,PENGADAAN_BARANG,Pek. Tulangan Besi Ulir diatas diameter 12 mm,
17937154,PENGADAAN_BARANG,Aplikasi Web Service Pajak Daerah,
19768281,PENGADAAN_BARANG,Pek. Beton Struktur Fc 20 Mpa,
18683099,PENGADAAN_BARANG,Biznet Dedicated Internet Internasional Fo 800 MBPS,
17953101,PENGADAAN_BARANG,"Saluran berbentuk U Tipe DS 1 (40x60/120 Precast), T  10 ton",
21060083,PENGADAAN_BARANG,2.15.02.2.02.0002 Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Listrik ( Rumah lampu Komplit LED 60 W),
21062841,PENGADAAN_BARANG,Beton struktur fc 15 Mpa,
19758764,PENGADAAN_BARANG,Pemasangan 1m2 Bata press Style Bali,
18347588,PENGADAAN_BARANG,"Laston Lapis Aus (AC-WC), Terpasang",
21769307,PENGADAAN_BARANG,Konsolidasi Tahap II Paket Pengadaan Barang/Jasa Berupa Printer,
18014714,PEKERJAAN_KONSTRUKSI,Rekonstruksi Jalan Serai - Subak Mertasari,
17942973,PENGADAAN_BARANG,Belanja Modal Peralatan Olahraga Lainnya,
17940679,PENGADAAN_BARANG,Perkerasan Blok Beton 20x20x8 abu-abu Fc 20 Mpa,
18014887,PEKERJAAN_KONSTRUKSI,Rekonstruksi  Jalan  Demulih - Sala & Lingkar  Ekowisata Bukit  Demulih,
17952172,PEKERJAAN_KONSTRUKSI,Rehabilitasi Jaringan Irigasi Permukaan - Belanja Modal Bangunan Pembawa Irigasi - Rehabilitasi Jaringan Irigasi Subak Bergiding D.I Buangga Desa Pangsan Kecamatan Petang,
21766148,PENGADAAN_BARANG,Belanja Reagen,
18483930,PEKERJAAN_KONSTRUKSI,Penataan Simpang Tebongkang,
21035350,PEKERJAAN_KONSTRUKSI,Rekonstruksi Jalan Kawasan Jalan Pura Banyu Kuning I di Kec. Denpasar Barat,
19768033,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
17949119,PENGADAAN_BARANG,Pek. Plafon UPVC polos,
17933384,PENGADAAN_BARANG,Penyediaan Unit Pracetak Gelagar Tipe I Bentang 20 meter,
21056446,PENGADAAN_BARANG,"Frame + Cover Manhole Tipe A - Bintang Besar (precast Fc.30),  T 10 ton",
